标的状态.还清,性别.女,年龄,学历.高中及以下,学历.研究生及以上,婚姻.已婚,婚姻.未婚,公司性质.民企,公司性质.单位,公司性质.其他,公司性质.优企,公司性质.外企,公司规模.100.500人,公司规模.10人以下,公司规模.500人以上,工作时间.1.3年,工作时间.1年以内,工作时间.3.5年,工作时间.无,投资人次,标的类型.实地认证标,标的类型.信用认证标,借款性质.个人消费,借款性质.购车购房,借款性质.婚礼筹备,借款性质.教育培训,借款性质.其他借款,借款性质.投资创业,借款性质.医疗支出,借款性质.装修借款,标的总额,年利率,期限.12个月,期限.13个月,期限.14个月,期限.15个月,期限.16个月,期限.18个月,期限.20个月,期限.21个月,期限.23个月,期限.24个月,期限.30个月,期限.36个月,期限.3个月,期限.48个月,期限.6个月,期限.8个月,期限.9个月,收入.5000元以下,收入.5000.10000元,收入.20000.50000元,收入.50000元以上,房产.TRUE,房贷.TRUE,车产.TRUE,车贷.TRUE,借款总额,申请借款,成功借款,还清笔数,逾期次数
0,1,28.20908442,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,9.895457792,0,1,0,0,0,0,0,0,0,1,9116.366234,13,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,9116.366234,1.441816883,1,0,18.67454935
0,0,39.76946673,1,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,34.72274658,0,1,0,0,0,0,0,1,0,0,40000,13,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,40000,2.507786691,1,0,21.73831996
0,0,37.9066464,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,37.33069503,0,1,0,0,0,0,0,1,0,0,40000,13,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,40000,1.762658562,1,0,22.85601216
0,0,34.88068553,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,15.93371418,0,1,0,0,0,0,0,0,0,0,23814.39971,13,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,23814.39971,1.986742837,1,0,22.96022851
0,1,28.67984217,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,23.22303752,0,1,0,0,0,0,0,0,0,0,11359.68435,12.09712031,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,11359.68435,2,1,0,8.553924967
0,0,31.83568461,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,19.55900409,0,1,0,0,0,0,0,0,0,0,33890.4564,12.38904564,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,33890.4564,1.778091281,1,0,15.50141076
0,0,25.67775665,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,13.25570346,0,1,0,0,0,0,0,0,0,0,30000,12.32224335,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,30000,1,1,0,11.3555133
0,0,30.05241235,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,19.68413745,0,1,0,1,0,0,0,0,0,0,46841.37451,13,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,46841.37451,1,1,0,16.17517065
0,0,32.16653118,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,21.91673441,0,1,0,0,0,0,0,0,0,0,44721.09321,12.69442186,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,44721.09321,1.305578136,1,0,16.7219061
0,0,27.7078398,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,15.2921602,0,1,0,1,0,0,0,0,0,0,26615.20025,13,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,26615.20025,1.67695995,1,0,16.7695995
0,0,28.36252776,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,13.36252776,0,1,0,0,0,0,0,0,0,0,21812.63881,13,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,21812.63881,1.787509254,1,0,20
0,0,29.51142896,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,13.98984092,0,1,0,0,0,1,0,0,0,0,21979.68184,12.49873012,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,21979.68184,1,1,0,11.00253977
0,0,30.44553627,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,18.2937487,0,1,0,0,0,1,0,0,0,0,11630.35752,12,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,11630.35752,1.592410621,1,0,9.037946894
0,1,26.48668227,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,14.13559196,0,1,1,0,0,0,0,0,0,0,12460.04681,12.83777258,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,12460.04681,1.162227423,1,0,10.83777258
0,1,27.39312257,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,16.25061932,0,1,0,0,0,0,0,0,0,1,15179.3677,12.53562581,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,15179.3677,1.464374189,1,0,10.53562581
0,0,31.09804931,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,11,0,1,0,0,0,0,0,0,0,0,17282.92758,13,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,17282.92758,2.456585517,1,0,15.63024345
0,0,28.01956525,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,15.35788041,0,1,0,1,0,0,0,0,0,0,26225.54344,13,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,26225.54344,1.754891313,1,0,11.50978263
0,0,33.40073372,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,13,0,1,0,1,0,0,0,0,0,0,17727.93974,13,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,17727.93974,1,1,0,19.07352769
0,0,36.48682036,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,13.21382485,0,1,0,1,0,0,0,0,0,0,21384.88473,13,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,21384.88473,1,1,0,22.44405539
0,0,26.10353357,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,18.44141343,0,1,0,0,0,0,0,0,0,0,27351.51943,12.77929329,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,27351.51943,1,1,0,9.779293286
0,0,29.02199366,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,19.60879746,0,1,0,1,0,0,0,0,0,0,20347.21522,12.19560127,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,20347.21522,1,1,0,9.195601268
0,0,36.33412216,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,26.00118324,0,1,0,0,0,0,0,0,0,0,33001.18324,13,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,33001.18324,3,1,0,21.77764631
0,0,38.94593764,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,29.91890646,0,1,0,0,0,0,0,0,0,0,36918.90646,13,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,36918.90646,3,1,0,21.34234373
0,0,29.83211253,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,18.34488235,0,1,0,0,0,0,0,0,0,0,18302.91048,12.36131458,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,18302.91048,1,1,0,15.20985934
0,0,36.88255603,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,32.88255603,0,1,0,0,0,0,0,0,0,0,33094.64567,11.1117444,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,33094.64567,1.111744397,1,0,5.223488795
0,0,30.58617833,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,29.21315576,0,1,0,0,0,0,0,0,0,0,19172.35666,12.05328894,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,33373.02257,3,1.946711061,0.946711061,12.47960045
0,0,28.94487998,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,26.36219996,0,1,0,0,0,0,0,0,0,0,13779.51993,12,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,20866.1198,2.472439991,1.472439991,0.472439991,9.362199957
0,0,31.12752034,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,13.19750872,0,1,0,0,0,0,0,0,0,0,46625.14529,13,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,46625.14529,1.732502906,1,0,15.60498256
0,0,38.79985979,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,27.77466701,0,1,0,0,0,0,0,1,0,0,45500.35052,13,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,45500.35052,2.724982474,1,0,19.07487732
0,1,29.11995667,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,17.84023831,0,1,0,0,0,0,0,0,0,0,13919.84835,12.55997834,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,13919.84835,1.440021664,1,0,14.8396967
0,1,32.0207934,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,16.67416981,0,1,0,0,0,0,0,0,0,0,21225.29528,13,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,21225.29528,1.367416981,1,0,21
0,0,30.33041517,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,13.50708247,0,1,0,0,0,0,0,0,0,0,13190.83223,13,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,13190.83223,1,1,0,20.68374976
0,0,42.93060543,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,27.69083507,0,1,0,0,0,0,0,0,0,0,32277.57828,13,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,32277.57828,2.034697285,1,0,21.96530271
0,1,29.7676646,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,11.86970062,0,1,1,0,0,0,0,0,0,0,7985.868316,12.24646708,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,11376.76646,2.130299381,2.130299381,1.130299381,9.492934158
0,1,30.34786897,1,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,11.69563931,0,1,0,0,0,0,0,0,0,0,7521.704821,12.13042621,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,11434.7869,2.304360692,2.304360692,1.304360692,9.26085241
0,0,26.91433149,1,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,14.37149724,0,1,1,0,0,0,0,0,0,0,12828.66298,13,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,12828.66298,1,1,0,11.91433149
0,0,37.25539793,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,28.42326414,0,1,0,0,0,0,0,0,0,0,32926.86277,13,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,32926.86277,2.167866208,1,0,19.33573242
0,0,37.22050587,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,20.58166215,0,1,0,0,0,0,0,0,0,0,23262.24029,12.46007227,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,23262.24029,5.159710931,1,0,12.36115628
0,0,33.41750431,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,10.07281196,0,1,0,0,0,0,0,0,0,0,9072.811961,12.07281196,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,9072.811961,6.563128234,1,0,6.092179414
0,1,29.13563468,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,22.10727553,0,1,0,0,0,0,0,1,0,0,11514.17958,12.37854489,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,11514.17958,1.621455106,1,0,13.43526319
0,1,26.65274042,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,12.04438468,0,1,0,0,0,0,0,0,0,0,10522.19234,13,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,10522.19234,1,1,0,20.52219234
0,0,38.56438509,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,33,0,1,0,0,0,0,0,0,0,1,33389.04523,13,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,33389.04523,2.304110025,1,0,22.04383496
0,0,30.50412622,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,27.75618933,0,1,0,0,0,0,0,0,0,1,14590.89807,12.41735437,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,14590.89807,1.58264563,1,0,14.09502429
0,0,35.79809258,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,15.16488885,0,1,0,0,0,0,0,0,0,0,15476.72217,11.51374074,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,15476.72217,1.513740737,1,0,9.853055531
0,0,35.90503288,1,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,15.53154131,0,1,0,0,0,0,0,0,0,0,15980.8693,11.54429511,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,15980.8693,1.544295109,1,0,10.08221332
0,0,25.34564077,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,16.09897578,0,1,0,1,0,0,0,0,0,0,25506.67002,12.65435923,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,25506.67002,1,1,0,9.13589808
0,0,25.56598499,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,14.88708258,0,1,0,0,0,0,0,0,0,1,22642.19518,12.43401501,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,22642.19518,1,1,0,8.585037534
0,0,25.38894325,1,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,13.33268097,0,1,0,1,0,0,0,0,0,0,24943.73771,12.61105675,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,24943.73771,1.388943253,1,0,8.833170241
0,0,26,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,8.366193389,0,1,0,0,0,0,0,0,0,0,13687.32926,12.47323868,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,13687.32926,1.526761322,1,0,13.15210281
0,0,39.0202106,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,20.10303159,0,1,0,1,0,0,0,0,0,0,15278.77887,13,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,15278.77887,1.70101053,1,0,12.10303159
0,0,36.04141143,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,16.28495339,0,1,0,1,0,0,0,0,0,0,9471.504661,13,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,9471.504661,1.528495339,1,0,16.30053263
0,0,29.50373606,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,17.24937732,0,1,0,1,0,0,0,0,0,0,20241.90521,13,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,20241.90521,1.750622676,1,0,20.50871747
0,0,28.09502609,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,17.48416232,0,1,0,1,0,0,0,0,0,0,23294.11014,13,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,23294.11014,1.515837682,1,0,17.22172754
0,0,28.22615634,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,11.89046254,0,1,0,0,0,0,0,0,0,0,13339.23451,12.77738437,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,13339.23451,1.222615634,1,0,18.21907493
0,1,31.51159498,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,20.04945565,0,1,0,0,0,0,0,0,0,0,16584.24058,12,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,16584.24058,2,1,0,9.194746861
0,0,25.08664822,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,12.3465929,0,1,0,0,0,0,0,0,0,0,12185.01383,12,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,12185.01383,1.271662056,1,0,9.185013832
0,0,25.5885853,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,10.38287795,0,1,1,0,0,0,0,0,0,0,10617.12205,12.79429265,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,10617.12205,1,1,0,17.94292651
0,1,36.80864924,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,15.70216231,0,1,1,0,0,0,0,0,0,0,13702.16231,13,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,13702.16231,1,1,0,21.80864924
0,0,30.38610217,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,12.82754257,0,1,0,0,0,0,0,0,0,0,11462.03406,13,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,11462.03406,1,1,0,21.09652554
0,0,29.43434501,1,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,22.99595849,0,1,0,0,0,0,0,1,0,0,9713.130997,12.1434345,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,9713.130997,1.856565499,1,0,7.717172507
0,0,35.92046115,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,17.15996453,0,1,0,0,0,0,0,1,0,0,11519.2196,13,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,11519.2196,1,1,0,11.68007095
0,0,27.16762122,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,10.92215859,0,1,0,0,0,0,0,0,0,0,11556.82829,12.84431717,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,11556.82829,1.467048488,1,0,18.83237878
0,0,40.02744836,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,10.06483678,0,1,0,0,0,0,0,0,0,0,28703.26448,11.12967355,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,28703.26448,6.610979343,1,0,5.972551642
0,0,26.12678856,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,11.19018285,0,1,0,0,0,0,0,0,0,0,10101.43085,12.93660572,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,10450.09941,1.031697141,1.031697141,0.031697141,19.77812001
0,0,31.60767577,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,19.33843748,0,1,0,1,0,0,0,0,0,0,17116.88278,11.29230469,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,26509.20701,2.146152343,1.853847657,0.853847657,14.16921874
0,1,26.89457005,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,14.64004509,0,1,1,0,0,0,0,0,0,0,18305.65541,13,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,18305.65541,1.298190017,1,0,10.85090499
0,1,32.45844674,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,24.45844674,0,1,0,0,0,0,0,0,0,0,58981.22948,13,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,58981.22948,3,1,0,10.56032379
0,1,26.27145472,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,12.45709057,0,1,1,0,0,0,0,0,0,0,11135.72736,12.72854528,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,11135.72736,1,1,0,9.914181132
0,0,29.14713254,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,11.11778316,0,1,0,0,0,0,0,0,0,0,14470.74701,11.17648193,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,14470.74701,1.17648193,1,0,4.588337366
0,0,35.64975969,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,21.27684913,0,1,0,1,0,0,0,0,0,0,19350.24031,13,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,19350.24031,1,1,0,21.46897197
0,0,39.09021804,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,25.99746613,0,1,0,1,0,0,0,0,0,0,25358.33827,13,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,25358.33827,1.726812024,1,0,22.90978196
0,1,27.8853361,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,10.37155463,0,1,0,0,0,0,0,0,0,0,7486.218533,12.37155463,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,7486.218533,1,1,0,14.3439917
0,1,28.41380566,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,18.20672078,0,1,0,0,0,0,0,0,0,0,8344.777366,12,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,8344.777366,1.586194342,1,0,8.655222634
0,1,34.88578737,1,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,10.22842525,0,1,0,0,0,0,0,0,0,0,10000,12.98368391,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,10000,1.01631609,1,0,4.048948269
0,0,29.23957196,1,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,14.60834244,0,1,0,1,0,0,0,0,0,0,21520.85609,13,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,21520.85609,1,1,0,7.456256826
0,0,25.44840705,1,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,11.27579648,0,1,0,0,0,0,0,0,0,0,10827.38943,13,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,10827.38943,1.827389425,1,0,16.96623877
0,0,25.41327924,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,16.23983773,0,1,0,0,0,0,0,0,0,0,11940.04057,12.64668019,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,11940.04057,3.293360378,1,0,8.293360378
0,0,25.52698933,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,13,0,1,0,1,0,0,0,0,0,0,10526.98933,12.05397866,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,14311.07469,4.311074686,1.473010669,0.473010669,8.634946653
0,0,25.83499107,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,16.06163394,0,1,0,0,0,0,0,0,0,0,10000,11.27833036,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,15773.35714,6.330017854,1.721669642,0.721669642,6.278330358
0,0,40.81332499,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,32.81332499,0,1,0,0,0,0,0,0,0,0,39844.43749,12.9688875,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39844.43749,2.984443749,1,0,20.84443749
0,0,37.33514554,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,29.33514554,0,1,0,0,0,0,0,0,0,0,36945.95462,12.38919092,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,36945.95462,2.694595462,1,0,17.94595462
0,0,28.51951691,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,8.480483085,0,1,0,0,0,0,0,0,0,0,26796.77943,13,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,26796.77943,1.839838972,1,0,22.51951691
0,1,27.20817537,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,10.98637438,0,1,1,0,0,0,0,0,0,0,18651.77735,13,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,18651.77735,1.402725124,1,0,15.83270148
0,1,27.44650803,1,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,15.16976205,0,1,1,0,0,0,0,0,0,0,10638.37299,13,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,10638.37299,1,1,0,12.08488103
0,0,28.880068,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,18.7760136,0,1,0,1,0,0,0,0,0,0,14479.72802,13,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,14479.72802,1,1,0,13.1040544
0,0,24.12859325,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,13.64296625,0,1,0,0,0,0,0,1,0,0,32178.51688,13,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,32178.51688,1,1,0,15.66414388
0,1,27.86677194,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,23.57367022,0,1,0,0,0,0,0,0,0,0,10666.14029,12.02664561,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,10666.14029,1.973354388,1,0,7.426329784
0,1,26.13712619,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,12.79431071,0,1,1,0,0,0,0,0,0,0,11822.75716,13,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,11822.75716,1,1,0,11.89132026
0,0,27.86250149,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,10.06874926,0,1,0,1,0,0,0,0,0,0,22106.25966,13,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,22106.25966,1,1,0,23.72500297
0,1,36.69018611,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,20.52392556,0,1,0,0,0,0,0,0,0,0,9130.981389,12.86901861,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,9130.981389,2,1,0,9.607055833
